COSMIC_ID,Gemcitabine,GSK591,Palbociclib,AZD5582,Vincristine,Podophyllotoxin bromide,UMI-77,Ribociclib,VE-822,PRIMA-1MET,EPZ5676,Erlotinib,RVX-208,AZD6482,Entospletinib,Pyridostatin,OF-1,Alisertib,PF-4708671,Linsitinib,Crizotinib,IWP-2,5-Fluorouracil,SB216763,AZD8055,OSI-027,Docetaxel,PLX-4720,AMG-319,MK-1775,Ulixertinib,VX-11e,Pictilisib,Oxaliplatin,AGI-5198,NU7441,Camptothecin,Afuresertib,ZM447439,GSK2578215A,AZD3759,Cytarabine,PD173074,Lapatinib,MK-8776,ABT737,GSK2606414,Cediranib,P22077,Niraparib,AZD5991,Obatoclax Mesylate,BMS-345541,Epirubicin,Telomerase Inhibitor IX,Gallibiscoquinazole,Sinularin,MK-2206,Afatinib,MIM1,Vinorelbine,SB505124,Teniposide,Paclitaxel,Mitoxantrone,AZD6738,Sapitinib,Dasatinib,Wnt-C59,Leflunomide,AZD4547,NVP-ADW742,LCL161,LGK974,I-BRD9,Vinblastine,Sabutoclax,Doramapimod,AZD5363,Carmustine,Taselisib,Cyclophosphamide,Venetoclax,CZC24832,Zoledronate,Vorinostat,ML323,AZD8186,YK-4-279,MIRA-1,Bortezomib,AZD5438,BIBR-1532,I-BET-762,GSK1904529A,AT13148,GNE-317,WZ4003,Elephantin,AZD2014,AZD5153,Topotecan,Dabrafenib,Ipatasertib,JQ1,EPZ004777,Nilotinib,Ruxolitinib,Dihydrorotenone,Talazoparib,LJI308,OTX015,PCI-34051,Selumetinib,Olaparib,VE821,Rapamycin,AZD1208,PFI3,Tamoxifen,AGI-6780,BI-2536,BMS-754807,Dactolisib,Uprosertib,Axitinib,Tozasertib,SCH772984,GSK269962A,Buparlisib,PRT062607,Alpelisib,LY2109761,Fludarabine,WEHI-539,KU-55933,Navitoclax,Sepantronium bromide,Entinostat,Daporinad,WIKI4,Ibrutinib,Osimertinib,AZD1332,AZ960,Trametinib,Nelarabine,MG-132,PD0325901,Dactinomycin,Luminespib,Acetalax,Fulvestrant,Savolitinib,Gefitinib,Sorafenib,Pevonedistat,AZD7762,Temozolomide,Foretinib,MN-64,Staurosporine,AZ6102,BMS-536924,Dinaciclib,Wee1 Inhibitor,XAV939,RO-3306,GSK343,Irinotecan
ACH-000181,3.076756107091576,5.578165243486808,5.014528069988368,1.996565524533864,-1.1855102378089464,-0.7797829774195104,3.50490397890482,,4.901081414454748,3.8038279919020153,5.566509704187651,1.8648471367342567,4.544135134365942,,2.6067831843524227,5.6421223244715,3.5962655766655987,1.099707316700347,,3.0582833627095565,3.635749016626133,1.8887355463341864,4.583787206247685,,,,-4.36101552327075,4.808877756954659,5.184047691197796,2.6298253578310247,2.8025281933035733,2.045729299374788,0.4332367998065035,5.53695532872909,4.354036036003977,,-0.5947183064143241,3.702549561999492,,5.076628576093419,1.6109039589740335,2.993304042366256,4.628259767578174,1.935289162542856,4.251022156010889,2.284617821689958,3.1452263279761987,2.874453949109548,5.575090481476673,3.4320041712241225,3.005002581658326,1.1666467995106005,5.1250645048360495,0.5352345826753998,1.7048927001460146,3.226494116889924,4.225137882713091,3.661460626892507,-0.3599533591403236,4.413664072161737,-2.697934280123656,,0.0929033992880949,-0.4633292536223437,1.977735707310101,3.0641239066066155,0.7443617098489288,-0.8714714649652047,4.66781736235009,3.742141358331063,4.2044134502483255,3.8721832534521736,3.9569518264926447,3.8280273107276734,4.460554648558251,-2.5631592993356023,0.007837395468289,,3.737754585993837,6.777652741015125,0.9220235077495584,5.708502182457994,2.4944328844000347,4.169250722496384,4.099573176479498,2.945154535344136,4.0521103480425165,2.8423842891933875,4.0353587584139,5.544453104866723,-4.290167672757764,1.5269018985915743,5.407109685958879,2.8400115903893663,5.67470599895984,5.6941472160472735,2.069521732048704,3.010744521858737,4.178950615864848,2.521846017082737,1.3091645260232163,0.5420118475117326,5.639543449333679,4.784544405695277,,4.795453435460137,4.5570593104078965,4.9485558626281945,-1.6239333869263988,4.885369092536123,5.131572498411297,1.963666060326288,5.571251189126473,2.2971229115445846,5.337157102768157,5.466296574848868,-0.8024843258933978,5.519995832008412,5.563500390567658,4.376708881299134,4.104972164281816,,,0.8332761235335566,2.8064508682728952,,,1.3890611652293294,,1.6800672228818656,1.8428374879484657,2.4003466975320418,5.48608844623272,5.2090770302237805,2.4886684832934125,,5.039649772258367,-4.078942124285254,3.135115343559323,-3.0092292579027173,3.9503427551340686,4.543193464504595,1.0950893027169677,5.61276995202895,1.3091923468937026,0.4503312078194332,6.21029541195035,-1.3110234169162576,-1.1516385195040542,-3.604959879306135,-3.4268338799084974,-0.3965539139107344,3.240673153511792,3.277800142206192,2.2819837380833947,2.704244892221172,4.126671885991096,1.9334304042266413,5.642707081711024,1.600693991754658,5.080760357918872,-1.89732019427912,2.82798774512818,2.614476817552907,-3.820444579060315,3.9497439543110304,3.395175129779124,,2.9769978395141035,4.4770872614219455
ACH-000183,1.1393119421737918,4.5231341071801765,2.791301298364558,1.417502164411962,-4.001288930730231,-1.5329309702640388,2.395295051775943,,1.0582134703044173,2.6260228776160424,3.931076739253125,2.4779081667830445,3.9609196102318,,2.664843434539528,2.4665948571556826,4.265951486924914,2.0003419428541025,,1.1619139844242292,1.231119942353551,0.5977548329245216,3.886482557530463,,,,-5.3018992022160925,2.94854023490076,4.423480378679368,-0.9297989607696884,2.5867227110507134,2.338162819095825,1.0639094687474242,3.681641275532548,2.739636913487884,,-1.1553493820595688,0.3546976003237332,,4.442692944158438,2.2576507006528894,2.9340502236278296,3.1552740014661698,3.016569366027192,,1.7112198303875406,3.418693483307897,2.0633879212954183,4.54348813606193,4.127162948561603,-1.618111245811268,0.9997672652154416,1.6290312047852278,-1.275655799555084,0.1276758042549419,2.089751828755208,3.296360809231814,1.3806638473529105,1.6767211786651113,2.78512699232881,-4.891933592983419,,-0.1105654004174695,-4.783780492997848,0.9624304298097844,1.152842076839931,3.727798725659704,1.6591559717607325,3.720436633065328,4.297069604072323,2.8095977555082268,1.7678858357928,3.4204819545042526,3.3919615646464507,2.697533487825388,-6.222618551708315,-0.7774509510664795,,1.5240431128556011,5.2408367276395,0.5795541479126401,3.9038051452336826,0.7495694467106756,3.195541104686096,2.384880901866248,0.4741048986831794,3.217305408218195,3.0109495077394275,0.7805986392270567,4.54348813606193,-4.899606252007497,0.2988637699728657,4.54348813606193,1.8264886204655104,3.0596162348738,2.556462314745941,-0.3760405220696976,1.571173613534362,1.7595693300525574,0.3798349166892069,0.0613310590594427,1.1294458554268962,2.5214724087991702,2.579124100306745,,3.3883854268747378,1.5815163164147386,3.090995550773961,-0.3317667118371842,4.449101198392749,4.54348813606193,1.0265058255149038,3.875514625414656,4.643767124721338,4.54348813606193,2.776208633408433,-4.68925522545308,4.413591426937204,3.9166001179446814,2.034703462792325,3.179083842294399,,,-2.297196767620399,0.8160402790385285,,,3.9485737724671086,,-0.6022498939083923,1.5594165878414,1.6214945930683022,4.543335557919161,4.90563259183618,2.9855205933488973,,2.7977066419127694,-5.68483905569499,0.8850551054440686,-3.7526754392336303,2.0820566281554767,4.54348813606193,1.3990400813745945,4.413591426937204,0.135563023026125,1.2786741973986318,4.925031382914949,-1.897834660896448,0.9666913839871738,-4.769841207543808,-3.836041740911232,5.596719727679751,0.7746127500129377,1.484546384635498,2.7804206882431184,2.0554377435019724,-0.7888663581630718,-2.174448446813344,5.539681732708935,1.0484026823364347,4.54348813606193,-4.222495874398866,2.1827011174726114,-0.6396509052124065,-3.9618366954600535,0.5640702082742678,4.061571316529364,,1.3551732916822632,3.9765442853939854
ACH-000187,-2.0652982082682243,3.4636753030976566,3.909738666261706,1.946446860415488,-2.1976646704013207,-0.1074960194555013,2.6453936143691066,,2.512195737356669,3.117349903557241,4.892588926605392,3.0076735427578374,4.503329963950208,,4.741979152255939,2.269589015350661,2.819970699257013,0.840303968563533,,1.504891759921844,3.195407645107301,2.439394059261893,4.732769052048473,,,,-5.71693950427084,4.407441607613992,4.442683937839236,0.162296948298997,3.3661114446017097,2.596025025343482,0.6175833342076196,3.4135098288213768,4.741979152255939,,-4.067722791888096,2.333213850817394,,4.6965043742919,2.695653727212548,-0.670072162842836,2.297729056698937,3.561796563704659,1.9084992103419665,-1.6923280006280137,3.548172015352548,1.8412997716654875,2.0305113516178017,3.120346714593188,2.9052801482908817,1.4933835614426845,4.057597727872175,-1.2930993751024409,0.178250181527942,2.4390875589967504,2.159207624090232,1.6408602418402691,1.4877488430706858,4.741970893778049,-4.423348271128512,,-0.3368979120405044,-4.500738309557081,0.4175570565233127,2.6999965723058263,3.9070983601337264,3.208541208224674,3.0404035414299404,4.950233025575626,2.712338196605566,0.1134426666889745,4.613936792615412,3.0292833714995937,4.486720886938735,-3.8623685452294327,-0.9754378315932286,,1.638082716479478,5.827680640311021,0.932826116222048,4.574988068035886,-0.1399896909286284,3.395911917098721,2.1568902561544334,0.4239718983263404,4.124854877222202,2.866863645683672,2.4878036376278687,4.639599300761532,-4.618945221219877,1.046932889276165,3.0445822605020503,2.946511351951429,4.8325295286095775,-0.0048880810988565,0.5467448013844601,2.7577026758308154,2.862796479043642,3.745284923655656,1.3369188419232296,-0.5954311985871945,3.785542522001295,2.595190630928743,,5.015701525685303,2.582030433267051,4.310942777492912,0.8551997379797887,0.6572545275965137,4.511089466922363,1.0789498007880922,3.5909825543242246,4.270282787480883,3.068989865948865,4.282752659456226,-2.427248095273292,3.411969919519928,3.7235621676451136,4.25592610924423,3.5658304453791745,,,-0.8448400212333284,1.1484286427391577,,,4.254425715700022,,0.8929647247629345,2.5017866022931963,2.075008640664651,3.5389722497330207,3.772146731559213,-0.9001246137752582,,-2.062060318713125,-5.54746141483759,1.0252884147536183,,3.276664002225876,2.048747206284483,1.858146938258435,2.6507693055510444,1.5924121539149367,2.5083860023345586,5.400658454963416,-2.1888039484835886,0.8342945083954176,-4.4033708716090025,-1.1296036456282952,5.536674650916797,2.6774059947524966,1.6959755826995928,3.132541239821838,2.274723937610217,-2.654319916301728,0.7491465132794339,4.754445244849502,-0.4010431980819728,2.1088588425743944,-4.586308123149344,1.696799987248112,1.5070581131519427,-3.2454880815407523,1.9562970294885167,3.307643569143788,,2.439394059261893,0.8547184733758749
ACH-000189,0.017492966852691,5.966314964433309,3.284778880661522,7.40185141450928,0.8408977433174909,1.076750830231137,6.279893035032309,,6.366596576448598,3.353820188727328,6.54137088968921,0.8801649768986243,7.1239024345597,,6.805992495016585,5.890558467944205,5.334049379763854,3.9854126828716137,,4.141798007536793,5.641572180146518,5.108688670533674,7.661223582978019,,,,-2.663435530575663,4.901967091940799,4.135098393194635,1.020910566352116,2.2939360020907853,3.864686145713756,1.8636403391640315,6.602907884579228,4.78374116549167,,-0.7955125492703817,3.7510299060366976,,6.536331740288621,2.066817128550809,2.77769479884419,5.492775517993774,1.216290794041448,5.344533245438004,2.6453172256960125,5.755681877430512,2.7412813463351524,6.872723677142229,4.259559329047358,7.240873064660995,2.90258728016351,4.743562857593108,1.3723518464634672,2.592999471164121,4.82460377713304,5.303946607662097,3.38816128936398,1.7147463993587009,6.674624474097586,1.67974403648047,,1.8511804693764071,1.5323276244473794,1.8111421407165689,3.3381669873011086,2.613768958473528,0.631519642142304,6.400856120156318,5.586860360032766,3.5161623801257327,3.427070946492875,6.703338740943737,6.768431938622651,5.293231502134906,-1.98743915890902,1.0246487880924182,,4.514848599283497,6.561968303561097,3.4977989395441726,6.293352517471867,2.9898231145847687,5.555456863458366,5.710948697032322,3.79395794856211,6.862975935257766,2.03569064835956,3.639992951027704,6.769520990658033,-4.210184666902208,4.134463439407157,4.663395295725383,5.265282188271243,6.736153192028206,4.094483132392515,0.7174208766469929,4.552258799305539,3.504229948571234,2.4636808964249823,3.527797778759709,0.1781753679237809,6.942832753433841,4.651639868472973,,6.627187531193134,5.954861631518932,6.372495641632456,3.8053897145581095,5.13619503533939,7.060619704091984,3.984306534507152,4.919008715830896,3.5056213715105407,6.521408813756049,7.251606338955163,-0.5269471601499625,6.06942486984172,7.131535806916678,4.002101951685892,6.001048593451449,,,-0.5196852989685745,6.025407183948061,,,3.388303161420477,,2.23752382302616,4.209328464505677,5.273597299109175,7.145131837412306,6.54854548453944,2.295265833430574,,1.9933967072059464,-1.0262759762519336,5.099720916073383,,4.40619243315994,5.401111252521688,-0.0874557826196353,4.805707751714196,5.158604445088996,0.3913247098789613,7.836915681030571,-0.755958775906377,0.1032922985046046,-3.0710681727065428,4.024302861458112,8.086827839455289,3.738671481884656,4.20678739121983,2.122471491617992,5.019407088725641,3.196300664930156,2.519884508813437,6.789744951093908,1.860407285683636,4.930275094143864,-3.137230729147516,2.7941483931381583,2.440341289809645,-1.0801391171773127,4.254186196860809,6.103981227075007,,3.9054910829898457,4.212317198922087
ACH-000190,0.1323347482963665,5.513665721699836,6.1862463105444245,4.449470002853725,3.5646692735176018,3.1426194870038,4.901294729660673,,6.930216918261129,6.814636392596038,7.719715524093645,6.065185911746921,7.427953146622999,,5.812409390311142,5.209724412331486,6.084119017843984,5.825093392297646,,5.907173408150605,5.39618099169823,4.866007080694628,7.666172860090301,,,,-1.6040161556047068,6.574995957556841,6.4608791578281055,2.874989632640025,4.897950363430069,1.958878537469868,4.03584010061264,7.944074718907687,6.289500890015705,,1.0636249803000952,4.919356628392731,,7.2563673032294576,4.7114767168672245,6.094028037157409,6.597087227719718,6.02948676840052,5.260017751118089,3.824592309057572,6.288013441688653,4.738781487423122,7.585371032720696,6.319225902388282,6.204111890012912,3.5205586388080654,4.184392328552785,1.4383608265159529,2.028872118298827,3.336623194651174,3.8166267774338296,6.273085845868881,4.426498940741936,5.4823647860474285,-2.646735818065002,,4.000765150605033,2.0951997943233063,5.52190595095641,4.123323158760323,6.953897090259348,5.802435735078348,6.579154813280051,5.843827951172633,6.636928571071876,5.532914994958239,6.677574950154443,6.347358158378612,6.326817993254331,2.383020562036828,1.0316966751715346,,4.159232528842139,8.892679773507037,6.022079936455432,7.402502773645683,3.420326872110888,7.760701625539427,6.331744935829732,3.9809683133726232,5.935641544153482,5.852951600493844,5.168696418940816,7.197443585543681,-1.808104602680213,4.43686364998668,6.629047711531173,7.529051081936821,7.192146690362957,4.482388986923221,2.7133488299148474,6.092464720546454,6.085539916711144,1.7571058102175177,2.779561764801456,3.4777278446344937,6.438547496988301,5.559341333617152,,6.625024008867806,6.406183350163717,6.1795030322651865,0.7053302201751243,6.322898322316924,5.990061418452753,6.462503366558568,7.794095075447434,6.634907466739774,6.96632924429399,7.46450404311399,-4.383166467461209,7.0044882592541615,7.528498464898194,6.412132433385004,5.538667068702272,,,-0.4202333647471157,6.4076304831190285,,,3.5382042095859547,,2.6767713514358715,5.372250737625178,6.896280211363475,6.15451051248936,7.3079775754385725,3.417261402613584,,5.962062088430468,-6.031190900378856,6.4518893956534304,-4.849435367395777,7.081019841966772,6.098895975776856,5.241129927919312,3.701868178602756,3.1033414165157653,-0.5532255066704881,8.03300797476797,-1.4107322273638734,2.3148267461254504,-1.9926523961648244,0.4910949573770113,7.994448273815645,4.531358988303298,5.501741104323014,5.797260678274341,6.0098471199880965,3.9832914318531376,2.0022619830403414,7.665722797870181,2.4048008472797955,7.846862329818688,-1.1659067563690133,5.175374376538534,5.277681541715557,0.9096045822924403,4.836823439622794,6.731072900183945,,5.176192812132692,7.212461278659663
ACH-000191,-2.735113545072187,5.303339011846857,2.977506486674007,2.8820006744711137,-1.271664806963865,-1.3861751697166995,2.1564828073182225,,2.316691314192105,3.417242338570978,5.3277632408369096,2.5248230907863185,3.1718611766382847,,2.470766856494327,4.21735950386446,4.218517765995262,0.5159732469014481,,2.5179206391593434,3.2049260954041285,2.3662927211476408,5.921770618167817,,,4.305036672130364,-4.895821486177193,2.1601275769623425,4.8849504092232126,0.9393312650435466,0.8742306647212125,0.2061528164775058,0.9319985471128582,3.7403272016457016,4.609917839816944,,-3.296967847824994,2.628334832920491,,4.199506191776158,3.023153774639366,0.0850658708556168,3.937655920269607,1.9466236368019847,4.417077980303161,1.4485984397060816,2.65200977801644,1.8841868718909889,2.9311570512130505,4.2804716986185385,5.149263188952066,-0.861143832234365,2.2900411415725324,-1.2688961198500828,0.7233812436600809,2.517701884258408,3.7380976912795294,2.1801737860750503,1.9959386702232973,3.6155468882738897,-2.524901074061192,,-0.4004233577356585,-0.739063742016771,0.9839888826302576,2.125677073680619,4.423707244906192,-0.442814688587296,3.349829996853749,5.4686047037364816,3.364954022816749,1.6705973920052892,4.861224326814906,3.701936672038311,4.986609963105181,-3.4225916081285064,0.8990575836196804,,3.4117931201378138,5.428112594781315,2.6247058070741094,4.663079717233369,1.883830140009604,3.985832118333677,3.423918890880836,1.1933722740631174,4.135930490230485,2.8617295307956394,2.42953265630516,5.368308247387616,-5.4176778981710525,2.8006683848605243,4.303714496989228,1.4554433087844711,4.200586026652972,2.427582125288955,-0.3595569764619813,2.9011286854223624,3.122783403844817,1.744004582325033,1.3158462658321,0.0173464587143895,0.4186815827959938,3.7687468333846494,,5.419974355664454,3.883669710223064,4.910502120389888,2.5831465865248853,3.043732467919351,5.038762556609588,0.2961599773303214,3.188402603155956,0.4389387506402315,4.519347948350108,5.020763291815916,-0.8517784538599139,5.149273703309968,4.927035524806235,3.310400679485092,3.643971623017449,,,-2.397483540365577,3.505106884762403,,,-0.369893707141701,,0.4289786753597206,3.085453254069316,3.0688338087373648,4.641072401456479,5.202826035381488,3.3750136143380867,,2.0726161408994463,-4.265016556059847,1.7894438398039492,,3.456251437825128,5.123973122768118,2.144998989263514,3.656268505689656,0.7702897304072582,-4.710296072507809,5.314863809713951,-2.611005160635499,-3.092100839164488,-4.950006756282348,-3.5625231491606133,5.972673601978372,2.979908112825719,2.7807337938074546,3.6686130821925342,2.276485230286573,-0.0738797429849037,1.4586252340623993,6.122168959224164,0.3778288635232656,2.917444302013924,-4.9197122008890695,1.8260984854832245,1.7303425280818872,-2.8473492658871904,2.2639926602296736,3.979724849711383,,1.7720894365637163,2.5324362156924054
ACH-000192,4.346862652725119,4.577605149198561,5.52256835631731,1.9525277699357768,2.0781526068399265,1.7489281279643625,4.426030140018743,,3.783496936119894,4.909289426621325,6.247698214497214,4.589653765051577,4.487021684988847,,3.773043979344646,4.670068215123288,3.865063819502335,2.9912803377547985,,4.961873698832438,4.747949518582113,3.108645311661608,5.673918124224681,,,,-1.1774955987316205,4.13218549245226,5.639471732525047,2.0040889843179586,5.436238946813401,4.010073382955502,0.7538777840275978,5.659536027734211,5.043639626768974,,-0.2089895117759967,2.1318366701474627,,5.447123891021792,3.125351267316097,4.686223996369078,3.4784435316539315,3.685701716096732,4.490623202648552,1.4023070717186523,4.395928907298388,2.4749574146890128,6.279072976929339,4.370182448452205,6.203148775632098,2.1898974749696656,5.698109980068248,0.2158959496381265,1.8579758047096664,3.2002548568864126,4.779829654836581,1.6482254763060904,1.8597432092669337,4.7408407823080285,-0.3240834001063636,,0.0291577654064341,0.3070270541076196,4.084061459061826,5.291235774277478,3.870497838342688,2.2872808636601003,3.1817371307037616,4.180941808690262,1.5390658122184293,5.495806073188735,5.533247320245408,3.333821276991217,4.491748758588342,0.2007377127412434,0.3389178076057532,,2.508348859701329,7.168581559975372,-0.2034375245097645,5.75262037906742,2.950245717728775,5.631283791469852,4.658144433552566,3.1618350624488123,4.428452368339787,3.0122229813670023,4.421013074715812,6.260401751226899,-4.517082737110381,2.541712800781,5.630699967725765,4.179877889523069,4.57152922024586,4.180441425903396,0.3959310662409049,3.797653304628583,4.203351065383372,1.888161277167975,3.335710562075469,1.429748492048198,6.304264769465189,2.6012049860580824,,5.396103823760728,5.232619410642856,4.663470583497851,-0.5041756437430008,4.4619809457731066,5.220950230944118,4.124535845773625,4.05128122322328,5.416683358470639,4.882735495371867,5.030381044896737,-1.0546922347446523,6.262248766338831,5.757079657628112,3.925288855297264,4.009653202815631,,,-0.9119728142243576,1.4219654101524726,,,3.766363478595472,,1.6498865369673312,3.809461543443356,1.4390239870364212,5.906505074980557,6.8175088674656665,1.4150395040358148,,0.3345058224329492,-5.873481962008446,3.8090395813806177,-5.505191200934003,3.4381683956376423,4.40052339316723,2.5488090984221765,1.3682831047333714,1.2870875527717924,3.068800533971433,6.538197712386845,-1.614555190327874,2.2471056899337207,-4.325504599447704,-1.2208681576179437,7.322824554916296,3.4424561361309647,3.7321411751878415,4.686353552202145,3.480971904840372,2.65346215518546,1.808199273598556,7.068705160284615,1.5939414575228297,4.307209635267997,-2.2628888352189813,2.421241285606068,3.6690149673700727,-2.080433402354549,5.963061970139838,3.690019530609261,,3.1826501771191933,4.877816766164292
ACH-000193,2.537796110585596,4.772061450988101,3.055970759003301,1.0540966480643992,-6.187562983901216,-2.072789525641523,2.1155136784379827,,3.660796407220947,2.5356766472138763,5.167137969851834,2.3997166078934944,3.8589034199421928,,4.666200203522736,2.5220461349768524,3.653728829746469,,,-0.135447662713758,1.5577935740925193,2.1495098574223914,5.685989142647704,,,,-5.525212479191263,5.067891563842136,4.869874137337441,1.0107515369806854,2.971713653261737,2.503182172737593,0.4537677326584764,3.4836547156831013,3.943387941544856,,0.5738347818658193,0.3838569427251619,,4.032770707954318,2.1685036484695868,3.26848407649123,3.692189429247207,4.002631680938324,3.5093814107618466,-1.868433895833939,3.55927237540382,1.7184411983117436,3.255137417968013,3.6630665596747662,-2.265946894497973,1.3157641039534027,1.9593255080645533,-0.3665191477605137,0.8033399692558265,2.2282514194628726,3.6659997889007774,0.7995847917130269,1.4427597146623925,3.0005325752298693,-5.736393715721624,,0.7921401928387174,-4.493189016205428,0.1715520098947676,3.2030980330088736,4.627944419677102,2.0915247552435554,3.437753238482587,4.166650381704456,2.756368284709102,0.6127320154252051,4.2829367202474415,3.341483833053071,2.6919709334871915,-5.49261977505641,-1.3541158402257685,,1.0644374098785472,5.960281559049144,-0.1113272495419531,4.050919633867529,-2.2538593678732246,4.684800767970836,3.1671550391007126,0.7268958120071025,3.43585896542015,2.576132835243172,1.3697004092297849,4.356505788100956,-5.138475963746428,1.1470067659570995,4.868723891529593,1.1228170355966691,4.057220877567804,1.972702459899336,-0.3353333772497842,4.716193268351873,1.948742612304676,0.4493372305667311,-0.8117933792612122,2.0862555801589524,4.613820842371638,1.7576265777557465,,3.866967399799192,2.562457856512476,4.0474791565043216,-0.8981033496828534,4.601192250269945,4.148686853853705,0.8293481720899571,4.261698761505004,1.6533753444177628,4.5720662266242655,3.967353892445913,-4.081746457999468,4.689309988124379,4.815038293805359,2.483193070043664,3.221260951380336,,,-2.435956224365248,-0.3139334882923861,,,1.924677091555817,,0.627926997315372,1.3798376565394783,1.4163327661729692,4.589807180091723,5.114588868450776,2.701940635755916,,-1.915995413626432,-5.084102168949989,0.0442133652972418,-4.551023532912802,4.608651737431921,2.588631407352726,1.8617844460781725,2.523931487342187,-0.3566026076603378,-0.841720483834647,5.111531105516961,-1.882820247415001,-1.8514503429343103,-4.507128373242564,-2.991163813669503,5.017345467408677,2.593173678046504,2.250136543471972,3.2685009772495546,1.9946833729567504,2.0514368703003867,-0.1419344226005968,5.12068060253631,1.1426041420516924,4.877938889683656,-3.625053673578188,1.7834053839500938,0.4619816828532727,-4.195782636491714,2.2966517264501087,4.153193280974587,,1.5590753602008345,4.526166739670723
ACH-000196,-3.147754363323139,,5.1048833907203885,,,,,6.135123812741336,,,,,,3.2967358620163094,,2.973829182998189,,4.283586592106156,4.410585120383044,1.4012730656367225,2.049297206946144,,5.503561348965897,5.239902897571303,0.4354277645271753,1.958466697225908,-3.123273895069804,,5.090380868974068,-0.2802483781434912,,,0.1777095712804636,,,3.2031866346713525,-3.1066839512639266,,3.877522876585167,,,,4.845964834770486,1.935695196312284,-0.1011730796182871,,,,,,,,,,,,,1.6334959682036445,2.389625115594917,,,,,-2.9932494266925014,,,2.944706064387076,,,,,,,5.362048081118427,,,,4.260330622433277,,,0.2889342183884106,,3.357412301105229,,,-0.1674889033299209,,,,,-4.812146311661326,,4.786626881318014,,,,,,,,,,7.102538748077548,,1.6864742948989333,,3.517860023746668,,,,,,,,4.812189105362297,,,,,4.564308248671083,,-4.643444084967332,,,,3.685574652954344,2.9700957632837137,5.716052887945142,2.958652555843269,,,1.47125726565993,,,,5.28033875274173,2.7888291103628253,,-0.7719197449400765,,,,,,,3.703033221823139,,-0.8895074549362134,,,-2.4402768218422928,,4.004205792834204,,,2.6888279026377457,,-1.6652036283581533,7.518560124035645,1.6709979958825334,,-3.690366997515428,,,,0.3216825240714076,,4.13463860970847,,
ACH-000198,-4.5047757648077535,3.8199551373531966,2.084814015908696,0.1772459157400294,-5.676809649811138,-2.71118103272388,1.634752631660192,,0.5485705756547408,3.6574871101522985,4.431970901575268,1.2705265481733017,3.730555710862909,,0.8643003947484234,-2.1648229418952223,2.50333316407049,-3.5473378530773814,,1.8987429389339563,2.202799911948921,1.8722867533105496,1.2143606522900066,,,,-5.795637634692969,1.339638254223867,1.1312233678765289,-1.2550805671429692,1.2527497722715897,0.7159149240405396,1.581187971014366,0.6632087321072168,2.904045520907636,,-4.169704419422116,1.9922256266283864,,3.749497108592708,1.3854567341372637,-1.6235817595816509,2.215443948399496,2.089091472481745,-3.590155658872765,-3.8009033406475146,-3.6880717543192736,-4.510263482841458,2.7885523588668,2.6486359994922988,-2.1469230827811447,0.7100020756766068,1.502125444678843,-2.97687311804014,-1.3634704851450876,1.5322022360848389,2.840858902370604,1.7138272562116776,0.7892316929386973,2.415066223648048,-6.238587041966624,,-3.5139370049143808,-4.999153182736701,-3.63008890615918,0.1582262843475306,1.6015653984888647,-5.552275139657998,2.0381867773161666,4.4109033795317725,0.8311020145793309,1.1121875306655589,4.1850246108060976,0.0414852222488237,2.16444687023306,-6.401685326849288,-0.7695514593066068,,0.7267051415108351,4.425287228618148,1.8138320385954776,3.367211894530228,-4.434991435127457,3.759831611148493,2.4490385325028696,0.3872083020361622,2.7667326381475656,2.983405649447754,0.2269368191405795,4.185000703502888,-5.363156485357584,0.4709974959399063,-3.3471464436332248,0.84930417692156,3.226414590066867,2.0694277564490573,0.1410721123109939,1.8512665911977697,1.7468374311918085,1.3577766817229082,-1.8198933506333697,-2.1333134179229103,1.6691401258275576,2.888992347787384,,3.9649685468378872,-6.050528940940044,2.390280582461076,-0.5880720975118812,1.4987944502925772,3.963097244477272,-1.2289018347969254,3.149409614579295,1.0278685870235027,3.2487092786124685,0.30071001662237,-3.0083068823668784,2.5543446727662213,4.1850246108060976,1.9572574010288268,1.7826666266786253,,,-1.9544472228658736,2.5944981773874187,,,-0.752100552421974,,0.4803996142495262,0.4760660635180272,3.0682552106959107,3.2087660306926047,0.54138884086059,2.29569051086515,,-2.2232533854408567,-3.972378164644428,0.6343381496615424,-6.7749025244426,2.6914229490385493,0.6360768583399987,-0.011722513887898,2.532251325912908,-0.815548350685849,-4.184020890636133,4.286347333585637,-1.9275289040315804,-2.2932828457072283,-7.511803551913246,-4.106574081687531,4.46973604602822,1.1147482572714849,1.8782472517052613,2.0582618390490306,-5.791136014630487,-1.770183652163498,-5.65512164182784,2.6970137559807488,-5.791467326734777,2.8765079050689826,-5.273602637709006,0.9999466773775312,0.0283982707887931,-4.3512394443804805,0.5614779854604929,3.641498748068871,,1.8526863772390136,0.5699729195274222
